particle,kinetic_energy_mev,angle_deg,threshold_mip,threshold_mev,events,successes,response_probability,wilson95_low,wilson95_high,include_steel
neutron,100000.0,60.0,1.0,3.57852,2000,148,0.074,0.06332620153509969,0.08630712274852781,True
neutron,300.0,70.0,1.0,3.57852,2000,151,0.0755,0.06471759454279065,0.08790997859899309,True
neutron,1000.0,70.0,1.0,3.57852,2000,168,0.084,0.0726261614635203,0.09696882187448214,True
neutron,3000.0,70.0,1.0,3.57852,2000,214,0.107,0.09419820147525404,0.12130859768781074,True
neutron,10000.0,70.0,1.0,3.57852,2000,217,0.1085,0.09561252722040278,0.12288852080081825,True
neutron,30000.0,70.0,1.0,3.57852,2000,229,0.1145,0.10127782200421726,0.12920022144962875,True
neutron,100000.0,70.0,1.0,3.57852,2000,171,0.0855,0.07402575867765614,0.09856347351850255,True
neutron,300.0,0.0,2.0,7.15704,2000,42,0.021,0.015573520825817387,0.028263010469622922,True
neutron,1000.0,0.0,2.0,7.15704,2000,57,0.0285,0.022062516054529094,0.03674525953169242,True
neutron,3000.0,0.0,2.0,7.15704,2000,70,0.035,0.027795569156293554,0.04398728481527167,True
neutron,10000.0,0.0,2.0,7.15704,2000,88,0.044,0.03585182041641652,0.05389652670408614,True
neutron,30000.0,0.0,2.0,7.15704,2000,73,0.0365,0.02912975228047479,0.045647350549246665,True
neutron,100000.0,0.0,2.0,7.15704,2000,91,0.0455,0.03720527135020145,0.05553732462845745,True
neutron,300.0,20.0,2.0,7.15704,2000,42,0.021,0.015573520825817387,0.028263010469622922,True
neutron,1000.0,20.0,2.0,7.15704,2000,73,0.0365,0.02912975228047479,0.045647350549246665,True
neutron,3000.0,20.0,2.0,7.15704,2000,56,0.028,0.021625209947844046,0.03618448268565872,True
neutron,10000.0,20.0,2.0,7.15704,2000,80,0.04,0.032256746939981165,0.04950693655877153,True
neutron,30000.0,20.0,2.0,7.15704,2000,71,0.0355,0.028239876230264,0.04454106069401996,True
neutron,100000.0,20.0,2.0,7.15704,2000,73,0.0365,0.02912975228047479,0.045647350549246665,True
neutron,300.0,40.0,2.0,7.15704,2000,46,0.023,0.017287655978080053,0.030541207128235243,True
neutron,1000.0,40.0,2.0,7.15704,2000,71,0.0355,0.028239876230264,0.04454106069401996,True
neutron,3000.0,40.0,2.0,7.15704,2000,85,0.0425,0.03450117971009799,0.05225291855224844,True
neutron,10000.0,40.0,2.0,7.15704,2000,104,0.052,0.043099720209557914,0.06261795415444468,True
neutron,30000.0,40.0,2.0,7.15704,2000,121,0.0605,0.05086998931063991,0.0718150952495814,True
neutron,100000.0,40.0,2.0,7.15704,2000,96,0.048,0.03946691899074102,0.05826609175151162,True
neutron,300.0,60.0,2.0,7.15704,2000,77,0.0385,0.03091432761660475,0.047855107023991705,True
neutron,1000.0,60.0,2.0,7.15704,2000,110,0.055,0.04583478836864504,0.06587138371167006,True
neutron,3000.0,60.0,2.0,7.15704,2000,122,0.061,0.05132898110812262,0.07235418640481744,True
neutron,10000.0,60.0,2.0,7.15704,2000,135,0.0675,0.057313062415804306,0.07934518348247949,True
neutron,30000.0,60.0,2.0,7.15704,2000,150,0.075,0.0642536480572273,0.08737584213183769,True
neutron,100000.0,60.0,2.0,7.15704,2000,147,0.0735,0.06286270425155069,0.08577253707935806,True
neutron,300.0,70.0,2.0,7.15704,2000,126,0.063,0.053166899529154835,0.07450859979466022,True
neutron,1000.0,70.0,2.0,7.15704,2000,154,0.077,0.06611031084545657,0.08951151115448341,True
neutron,3000.0,70.0,2.0,7.15704,2000,198,0.099,0.08666951249362448,0.11286795942594038,True
neutron,10000.0,70.0,2.0,7.15704,2000,214,0.107,0.09419820147525404,0.12130859768781074,True
neutron,30000.0,70.0,2.0,7.15704,2000,222,0.111,0.09797153726075743,0.12551992552405733,True
neutron,100000.0,70.0,2.0,7.15704,2000,170,0.085,0.07355910081272696,0.09803204843071298,True
pi+,300.0,0.0,0.25,0.89463,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
pi+,1000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,3000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,10000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,30000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,100000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,300.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,1000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,3000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,10000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,30000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,100000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,300.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,1000.0,40.0,0.25,0.89463,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
pi+,3000.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,10000.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,30000.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,100000.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,300.0,60.0,0.25,0.89463,2000,1993,0.9965,0.9927928037467583,0.9983035683029576,True
pi+,1000.0,60.0,0.25,0.89463,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
pi+,3000.0,60.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,10000.0,60.0,0.25,0.89463,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
pi+,30000.0,60.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,100000.0,60.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,300.0,70.0,0.25,0.89463,2000,1985,0.9925,0.9876620858637751,0.9954496225641908,True
pi+,1000.0,70.0,0.25,0.89463,2000,1995,0.9975,0.9941608466835673,0.9989316912715861,True
pi+,3000.0,70.0,0.25,0.89463,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
pi+,10000.0,70.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,30000.0,70.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,100000.0,70.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,300.0,0.0,0.5,1.78926,2000,1996,0.998,0.994868648214923,0.9992219726929489,True
pi+,1000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,3000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,10000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,30000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,100000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,300.0,20.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,1000.0,20.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,3000.0,20.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
pi+,10000.0,20.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,30000.0,20.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,100000.0,20.0,0.5,1.78926,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
pi+,300.0,40.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
pi+,1000.0,40.0,0.5,1.78926,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
pi+,3000.0,40.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,10000.0,40.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,30000.0,40.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,100000.0,40.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,300.0,60.0,0.5,1.78926,2000,1992,0.996,0.9921265357039621,0.9979717533930348,True
pi+,1000.0,60.0,0.5,1.78926,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
pi+,3000.0,60.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,10000.0,60.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
pi+,30000.0,60.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,100000.0,60.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,300.0,70.0,0.5,1.78926,2000,1981,0.9905,0.9852096168457007,0.9939097597713902,True
pi+,1000.0,70.0,0.5,1.78926,2000,1994,0.997,0.9934700849260646,0.9986243700763698,True
pi+,3000.0,70.0,0.5,1.78926,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
pi+,10000.0,70.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,30000.0,70.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,100000.0,70.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,300.0,0.0,1.0,3.57852,2000,1447,0.7235,0.7034836719198216,0.7426594079454583,True
pi+,1000.0,0.0,1.0,3.57852,2000,1107,0.5535,0.5316308288936498,0.5751640470472561,True
pi+,3000.0,0.0,1.0,3.57852,2000,1230,0.615,0.5934732617830178,0.6360858173422939,True
pi+,10000.0,0.0,1.0,3.57852,2000,1230,0.615,0.5934732617830178,0.6360858173422939,True
pi+,30000.0,0.0,1.0,3.57852,2000,1262,0.631,0.6096200608815253,0.6518776727307863,True
pi+,100000.0,0.0,1.0,3.57852,2000,1268,0.634,0.6126503370684756,0.6548358942601485,True
pi+,300.0,20.0,1.0,3.57852,2000,1809,0.9045,0.890832875631817,0.9166162331176492,True
pi+,1000.0,20.0,1.0,3.57852,2000,1537,0.7685,0.7495103570396379,0.7864601885703292,True
pi+,3000.0,20.0,1.0,3.57852,2000,1599,0.7995,0.7813864072147222,0.8164652814638073,True
pi+,10000.0,20.0,1.0,3.57852,2000,1655,0.8275,0.810317992553644,0.8434263414771354,True
pi+,30000.0,20.0,1.0,3.57852,2000,1667,0.8335,0.8165372993335623,0.849184030129842,True
pi+,100000.0,20.0,1.0,3.57852,2000,1655,0.8275,0.810317992553644,0.8434263414771354,True
pi+,300.0,40.0,1.0,3.57852,2000,1974,0.987,0.9810196914827969,0.9911131044652626,True
pi+,1000.0,40.0,1.0,3.57852,2000,1976,0.988,0.9822061161295197,0.9919228457239773,True
pi+,3000.0,40.0,1.0,3.57852,2000,1974,0.987,0.9810196914827969,0.9911131044652626,True
pi+,10000.0,40.0,1.0,3.57852,2000,1974,0.987,0.9810196914827969,0.9911131044652626,True
pi+,30000.0,40.0,1.0,3.57852,2000,1977,0.9885,0.9828022720924287,0.9923247727137873,True
pi+,100000.0,40.0,1.0,3.57852,2000,1972,0.986,0.9798404131888422,0.9902962168537798,True
pi+,300.0,60.0,1.0,3.57852,2000,1987,0.9935,0.9889104708274775,0.9961974035059259,True
pi+,1000.0,60.0,1.0,3.57852,2000,1991,0.9955,0.9914694867812403,0.9976307193630382,True
pi+,3000.0,60.0,1.0,3.57852,2000,1996,0.998,0.994868648214923,0.9992219726929489,True
pi+,10000.0,60.0,1.0,3.57852,2000,1997,0.9985,0.9955989674442294,0.9994897364163615,True
pi+,30000.0,60.0,1.0,3.57852,2000,1996,0.998,0.994868648214923,0.9992219726929489,True
pi+,100000.0,60.0,1.0,3.57852,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
pi+,300.0,70.0,1.0,3.57852,2000,1980,0.99,0.9846040615409247,0.9935172321234472,True
pi+,1000.0,70.0,1.0,3.57852,2000,1991,0.9955,0.9914694867812403,0.9976307193630382,True
pi+,3000.0,70.0,1.0,3.57852,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
pi+,10000.0,70.0,1.0,3.57852,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,30000.0,70.0,1.0,3.57852,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,100000.0,70.0,1.0,3.57852,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
pi+,300.0,0.0,2.0,7.15704,2000,111,0.0555,0.04629144858684901,0.06641280644618483,True
pi+,1000.0,0.0,2.0,7.15704,2000,111,0.0555,0.04629144858684901,0.06641280644618483,True
pi+,3000.0,0.0,2.0,7.15704,2000,105,0.0525,0.04355496702511128,0.06316079029161008,True
pi+,10000.0,0.0,2.0,7.15704,2000,124,0.062,0.05224755446133823,0.07343177895703933,True
pi+,30000.0,0.0,2.0,7.15704,2000,113,0.0565,0.04720544161779262,0.06749497932067872,True
pi+,100000.0,0.0,2.0,7.15704,2000,110,0.055,0.04583478836864504,0.06587138371167006,True
pi+,300.0,20.0,2.0,7.15704,2000,123,0.0615,0.05178817023412858,0.07289308023153022,True
pi+,1000.0,20.0,2.0,7.15704,2000,127,0.0635,0.053626856130583093,0.0750467261459507,True
pi+,3000.0,20.0,2.0,7.15704,2000,147,0.0735,0.06286270425155069,0.08577253707935806,True
pi+,10000.0,20.0,2.0,7.15704,2000,138,0.069,0.05869826979779586,0.08095422495864418,True
pi+,30000.0,20.0,2.0,7.15704,2000,139,0.0695,0.059160340573897574,0.08149023713526121,True
pi+,100000.0,20.0,2.0,7.15704,2000,148,0.074,0.06332620153509969,0.08630712274852781,True
pi+,300.0,40.0,2.0,7.15704,2000,206,0.103,0.09043075871520886,0.11709137682610593,True
pi+,1000.0,40.0,2.0,7.15704,2000,228,0.114,0.10080523897679412,0.12867472152433315,True
pi+,3000.0,40.0,2.0,7.15704,2000,233,0.1165,0.10316899183684573,0.13130138342787528,True
pi+,10000.0,40.0,2.0,7.15704,2000,249,0.1245,0.11074657034676971,0.13969313216145118,True
pi+,30000.0,40.0,2.0,7.15704,2000,254,0.127,0.11311861187744655,0.14231150539436807,True
pi+,100000.0,40.0,2.0,7.15704,2000,236,0.118,0.10458823578198477,0.13287638834089244,True
pi+,300.0,60.0,2.0,7.15704,2000,1585,0.7925,0.7741752306515731,0.8097032966888938,True
pi+,1000.0,60.0,2.0,7.15704,2000,1256,0.628,0.6065906596696286,0.6489185762263706,True
pi+,3000.0,60.0,2.0,7.15704,2000,1332,0.666,0.6450289994977745,0.6863345408048496,True
pi+,10000.0,60.0,2.0,7.15704,2000,1402,0.701,0.6805657416142541,0.7206636053786821,True
pi+,30000.0,60.0,2.0,7.15704,2000,1445,0.7225,0.7024638180925351,0.7416830958673073,True
pi+,100000.0,60.0,2.0,7.15704,2000,1438,0.719,0.6988952847381477,0.7382650485526635,True
pi+,300.0,70.0,2.0,7.15704,2000,1930,0.965,0.9560127151847282,0.9722044308437063,True
pi+,1000.0,70.0,2.0,7.15704,2000,1932,0.966,0.9571215720934327,0.9730917398404393,True
pi+,3000.0,70.0,2.0,7.15704,2000,1950,0.975,0.9671932285868021,0.9809855764960074,True
pi+,10000.0,70.0,2.0,7.15704,2000,1954,0.977,0.9694587928717646,0.9827123440219199,True
pi+,30000.0,70.0,2.0,7.15704,2000,1959,0.9795,0.9723087105210271,0.9848528411362514,True
pi+,100000.0,70.0,2.0,7.15704,2000,1954,0.977,0.9694587928717646,0.9827123440219199,True
proton,300.0,0.0,0.25,0.89463,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,1000.0,0.0,0.25,0.89463,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,3000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,10000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,30000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,100000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,300.0,20.0,0.25,0.89463,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,1000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,3000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,10000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,30000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,100000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,300.0,40.0,0.25,0.89463,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
proton,1000.0,40.0,0.25,0.89463,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,3000.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,10000.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,30000.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,100000.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,300.0,60.0,0.25,0.89463,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
proton,1000.0,60.0,0.25,0.89463,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,3000.0,60.0,0.25,0.89463,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
proton,10000.0,60.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,30000.0,60.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,100000.0,60.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,300.0,70.0,0.25,0.89463,2000,1989,0.9945,0.9901779372483848,0.9969261029904561,True
proton,1000.0,70.0,0.25,0.89463,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,3000.0,70.0,0.25,0.89463,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,10000.0,70.0,0.25,0.89463,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
proton,30000.0,70.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,100000.0,70.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,300.0,0.0,0.5,1.78926,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,1000.0,0.0,0.5,1.78926,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,3000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,10000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,30000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,100000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,300.0,20.0,0.5,1.78926,2000,1997,0.9985,0.9955989674442294,0.9994897364163615,True
proton,1000.0,20.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
proton,3000.0,20.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,10000.0,20.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
proton,30000.0,20.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,100000.0,20.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,300.0,40.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
proton,1000.0,40.0,0.5,1.78926,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,3000.0,40.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,10000.0,40.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,30000.0,40.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,100000.0,40.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,300.0,60.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
proton,1000.0,60.0,0.5,1.78926,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,3000.0,60.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
proton,10000.0,60.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,30000.0,60.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,100000.0,60.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,300.0,70.0,0.5,1.78926,2000,1988,0.994,0.9895415516630582,0.9965644056230637,True
proton,1000.0,70.0,0.5,1.78926,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,3000.0,70.0,0.5,1.78926,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,10000.0,70.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
proton,30000.0,70.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,100000.0,70.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,300.0,0.0,1.0,3.57852,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,1000.0,0.0,1.0,3.57852,2000,1995,0.9975,0.9941608466835673,0.9989316912715861,True
proton,3000.0,0.0,1.0,3.57852,2000,1206,0.603,0.5813791257630427,0.624225962497019,True
proton,10000.0,0.0,1.0,3.57852,2000,1154,0.577,0.5552209880408906,0.5984837866777964,True
proton,30000.0,0.0,1.0,3.57852,2000,1255,0.6275,0.6060858442270278,0.6484253087162526,True
proton,100000.0,0.0,1.0,3.57852,2000,1259,0.6295,0.6081052511789583,0.6503982335751971,True
proton,300.0,20.0,1.0,3.57852,2000,1995,0.9975,0.9941608466835673,0.9989316912715861,True
proton,1000.0,20.0,1.0,3.57852,2000,1986,0.993,0.9882841374366056,0.9958256539440788,True
proton,3000.0,20.0,1.0,3.57852,2000,1666,0.833,0.816018738283267,0.8487045082274184,True
proton,10000.0,20.0,1.0,3.57852,2000,1552,0.776,0.7572086722277687,0.7937331176729796,True
proton,30000.0,20.0,1.0,3.57852,2000,1651,0.8255,0.8082465225788182,0.8415054796410861,True
proton,100000.0,20.0,1.0,3.57852,2000,1674,0.837,0.8201687132797912,0.8525391968526441,True
proton,300.0,40.0,1.0,3.57852,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
proton,1000.0,40.0,1.0,3.57852,2000,1983,0.9915,0.9864293102622139,0.9946862322603145,True
proton,3000.0,40.0,1.0,3.57852,2000,1966,0.983,0.9763388128481535,0.987809319478156,True
proton,10000.0,40.0,1.0,3.57852,2000,1968,0.984,0.9775005335818276,0.9886437646499193,True
proton,30000.0,40.0,1.0,3.57852,2000,1975,0.9875,0.9816119602893495,0.9915189186114289,True
proton,100000.0,40.0,1.0,3.57852,2000,1972,0.986,0.9798404131888422,0.9902962168537798,True
proton,300.0,60.0,1.0,3.57852,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,1000.0,60.0,1.0,3.57852,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,3000.0,60.0,1.0,3.57852,2000,1996,0.998,0.994868648214923,0.9992219726929489,True
proton,10000.0,60.0,1.0,3.57852,2000,1990,0.995,0.990820304050058,0.9972818191415014,True
proton,30000.0,60.0,1.0,3.57852,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
proton,100000.0,60.0,1.0,3.57852,2000,1991,0.9955,0.9914694867812403,0.9976307193630382,True
proton,300.0,70.0,1.0,3.57852,2000,1987,0.9935,0.9889104708274775,0.9961974035059259,True
proton,1000.0,70.0,1.0,3.57852,2000,1997,0.9985,0.9955989674442294,0.9994897364163615,True
proton,3000.0,70.0,1.0,3.57852,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
proton,10000.0,70.0,1.0,3.57852,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
proton,30000.0,70.0,1.0,3.57852,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,100000.0,70.0,1.0,3.57852,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
proton,300.0,0.0,2.0,7.15704,2000,1123,0.5615,0.5396559659885509,0.5831082371958549,True
proton,1000.0,0.0,2.0,7.15704,2000,73,0.0365,0.02912975228047479,0.045647350549246665,True
proton,3000.0,0.0,2.0,7.15704,2000,117,0.0585,0.049036041566208714,0.06965671118313761,True
proton,10000.0,0.0,2.0,7.15704,2000,133,0.0665,0.05639044543582205,0.07827163455702424,True
proton,30000.0,0.0,2.0,7.15704,2000,131,0.0655,0.05546852874487852,0.07719738534253028,True
proton,100000.0,0.0,2.0,7.15704,2000,131,0.0655,0.05546852874487852,0.07719738534253028,True
proton,300.0,20.0,2.0,7.15704,2000,1782,0.891,0.876585019651883,0.9039158493741772,True
proton,1000.0,20.0,2.0,7.15704,2000,84,0.042,0.0340516147420547,0.05170440056757297,True
proton,3000.0,20.0,2.0,7.15704,2000,136,0.068,0.05777462902670909,0.07988169982429345,True
proton,10000.0,20.0,2.0,7.15704,2000,160,0.08,0.06889957451773436,0.09271074519851809,True
proton,30000.0,20.0,2.0,7.15704,2000,149,0.0745,0.06378984993294572,0.08684155730340053,True
proton,100000.0,20.0,2.0,7.15704,2000,157,0.0785,0.06750431532799306,0.09111175553010317,True
proton,300.0,40.0,2.0,7.15704,2000,1979,0.9895,0.9840010980925269,0.9931221126191265,True
proton,1000.0,40.0,2.0,7.15704,2000,204,0.102,0.08948985374022951,0.11603611589564782,True
proton,3000.0,40.0,2.0,7.15704,2000,209,0.1045,0.09184284051856186,0.11867354388090919,True
proton,10000.0,40.0,2.0,7.15704,2000,265,0.1325,0.11834352753837758,0.14806550221334328,True
proton,30000.0,40.0,2.0,7.15704,2000,277,0.1385,0.12405306428659316,0.1543329608977527,True
proton,100000.0,40.0,2.0,7.15704,2000,260,0.13,0.1159674906239881,0.14545112436413904,True
proton,300.0,60.0,2.0,7.15704,2000,1995,0.9975,0.9941608466835673,0.9989316912715861,True
proton,1000.0,60.0,2.0,7.15704,2000,1917,0.9585,0.9488444508284481,0.9663976168146429,True
proton,3000.0,60.0,2.0,7.15704,2000,1379,0.6895,0.6688746331255686,0.7093988059548364,True
proton,10000.0,60.0,2.0,7.15704,2000,1319,0.6595,0.6384436851122536,0.6799447768050267,True
proton,30000.0,60.0,2.0,7.15704,2000,1403,0.7015,0.6810743885505098,0.7211530413951451,True
